Goal, Target, Indicator, SeriesCode, SeriesDescription, GeoAreaCode, GeoAreaName, TimePeriod, Value, Time_Detail,  UpperBound, LowerBound, BasePeriod, Source, FootNote, Nature, Units,[Reporting Type]
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),196,Cyprus,2004,10.82,2004,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),196,Cyprus,2005,4.83,2005,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),196,Cyprus,2006,5.53,2006,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),196,Cyprus,2007,6.02,2007,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),196,Cyprus,2008,12.92,2008,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),196,Cyprus,2009,13.19,2009,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),196,Cyprus,2010,15.01,2010,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),196,Cyprus,2011,16.15,2011,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),196,Cyprus,2012,18.7,2012,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),196,Cyprus,2013,22.46,2013,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),196,Cyprus,2014,25.51,2014,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),196,Cyprus,2015,29.26,2015,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),196,Cyprus,2016,25.39,2016,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2000,39.12,2000,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2001,39.91,2001,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2002,39.5,2002,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2003,40.28,2003,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2004,40.65,2004,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2005,41.05,2005,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2006,44.49,2006,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2007,44.61,2007,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2008,40.93,2008,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2009,41.33,2009,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2010,45,2010,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2011,45.73,2011,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2012,46.73,2012,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2013,47.35,2013,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2014,48.28,2014,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2015,52.48,2015,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),203,Czechia,2016,52.4,2016,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2000,40.82,2000,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2001,42.22,2001,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2002,41.19,2002,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2003,41.68,2003,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2004,40.96,2004,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2005,41.89,2005,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2006,43.9,2006,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2007,44.35,2007,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2008,44.57,2008,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2009,47.65,2009,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2010,49.89,2010,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2011,52.05,2011,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2012,52.49,2012,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2013,53.21,2013,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2014,53.84,2014,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2015,54.13,2015,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),208,Denmark,2016,54.22,2016,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2000,11.92,2000,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2001,8.35,2001,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2002,11.82,2002,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2003,7.58,2003,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2004,6.31,2004,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2005,8.52,2005,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2006,9.19,2006,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2007,6.43,2007,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2008,8.15,2008,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2009,8.1,2009,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2010,10.56,2010,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2011,14.27,2011,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2012,8.32,2012,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2013,10.23,2013,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2014,10.26,2014,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2015,12.21,2015,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),218,Ecuador,2016,12.07,2016,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),222,El Salvador,2000,19.13,2000,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),222,El Salvador,2001,19.13,2001,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),222,El Salvador,2002,19.13,2002,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),222,El Salvador,2003,19.13,2003,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),222,El Salvador,2004,19.13,2004,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),222,El Salvador,2005,19.13,2005,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),222,El Salvador,2006,19.13,2006,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),222,El Salvador,2007,19.13,2007,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),222,El Salvador,2008,19.13,2008,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),222,El Salvador,2009,19.13,2009,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),222,El Salvador,2010,19.13,2010,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),222,El Salvador,2011,19.13,2011,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),222,El Salvador,2012,19.13,2012,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),222,El Salvador,2013,19.13,2013,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),222,El Salvador,2014,19.13,2014,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),222,El Salvador,2015,19.13,2015,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
